,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,HOUS,POP,POP_10,POP_20,POP_30,POP_40,POP_50,POP_60_O,longitude,latitude
196709,울산광역시,31,울주군,31710,3.0,8.4,0.68,1.0,0.6,1.68,2.24,2.2,129.24262512223942,35.52354540941366
196710,울산광역시,31,울주군,31710,14.0,38.15,9.56,4.03,6.1,6.91,4.35,7.2,129.11975898120087,35.568921809085296
196711,울산광역시,31,울주군,31710,1.52,4.08,0.31,0.39,0.2,0.51,0.95,1.72,129.17647660455648,35.674747140305065
196712,울산광역시,31,울주군,31710,3.62,10.18,2.1,1.08,1.32,1.84,2.0,1.84,129.20862987318657,35.46259450288567
196714,울산광역시,31,울주군,31710,8.05,22.05,2.5,2.7,2.55,2.6,5.5,6.2,129.15254275024117,35.54697780057896
196715,울산광역시,31,울주군,31710,9.0,25.2,2.04,3.0,1.8,5.04,6.72,6.6,129.24371366358903,35.52263274161553
196716,울산광역시,31,울주군,31710,3.86,10.66,2.0,1.24,1.28,1.88,1.8,2.46,129.2971091075774,35.48330804038854
196724,울산광역시,31,울주군,31710,1.5,4.06,0.53,0.24,0.25,0.74,0.8,1.5,129.31763023470538,35.390238438372535
196725,울산광역시,31,울주군,31710,3.0,8.32,1.06,1.06,0.7,1.4,1.9,2.2,129.28357023512868,35.463621828514974
196726,울산광역시,31,울주군,31710,3.12,8.6,1.14,1.2,0.64,1.24,1.96,2.42,129.34453139815977,35.35298269703745
196730,울산광역시,31,울주군,31710,3.76,10.54,2.58,2.8,0.86,1.3,1.34,1.66,129.20068997873642,35.44734953685967
196731,울산광역시,31,울주군,31710,1.52,4.21,0.7,0.37,0.33,0.76,0.84,1.21,129.18302395298528,35.51963905940148
196732,울산광역시,31,울주군,31710,3.18,8.66,1.24,1.06,0.74,1.44,1.48,2.7,129.13760619209944,35.50475269773488
196739,울산광역시,31,울주군,31710,1.5,4.06,0.53,0.24,0.25,0.74,0.8,1.5,129.3039864980436,35.363343772486296
196745,울산광역시,31,울주군,31710,21.02,52.96,7.04,8.26,4.42,8.84,12.14,12.26,129.35224723671206,35.353797853459135
196746,울산광역시,31,울주군,31710,8.24,21.4,3.08,3.84,1.92,4.24,4.52,3.8,129.19060384578927,35.43573097600789
196750,울산광역시,31,울주군,31710,1.5,4.18,0.6,0.26,0.31,0.78,1.05,1.18,129.0104875914091,35.56538275843775
196751,울산광역시,31,울주군,31710,1.65,4.44,0.49,0.51,0.45,0.66,0.94,1.39,129.27747655987957,35.426728064954546
196756,울산광역시,31,울주군,31710,1.52,4.11,0.4,0.27,0.31,0.52,0.95,1.66,129.21782639654353,35.705883979987156
196757,울산광역시,31,울주군,31710,3.04,8.22,0.8,0.54,0.62,1.04,1.9,3.32,129.20883637351125,35.696059436912215
196760,울산광역시,31,울주군,31710,3.0,8.14,1.92,0.86,1.16,1.38,1.12,1.7,129.18017973048765,35.55121691444735
196761,울산광역시,31,울주군,31710,9.0,23.58,1.56,3.84,2.04,2.64,5.34,8.16,129.18137541558903,35.557515140463856
196771,울산광역시,31,울주군,31710,6.44,17.64,2.0,2.16,2.04,2.08,4.4,4.96,129.13640828700233,35.57597700462345
196772,울산광역시,31,울주군,31710,9.0,23.58,1.56,3.84,2.04,2.64,5.34,8.16,129.1511513359188,35.60378081853885
196789,울산광역시,31,울주군,31710,297.5,801.07,313.98,47.87,240.7,143.62,31.06,23.84,129.2377789781447,35.56686345720775
196795,울산광역시,31,울주군,31710,1.5,4.19,0.64,0.51,0.51,0.86,0.87,0.8,129.31735278022776,35.44072143288544
196800,울산광역시,31,울주군,31710,1.5,4.19,0.65,0.66,0.4,0.6,0.83,1.05,129.17089803734873,35.444037137696
196801,울산광역시,31,울주군,31710,1.5,4.13,0.65,0.39,0.34,0.62,0.99,1.14,129.2777221462189,35.37263937178809
196802,울산광역시,31,울주군,31710,1.5,4.16,0.53,0.53,0.35,0.7,0.95,1.1,129.2379516194013,35.50646654695347
196806,울산광역시,31,울주군,31710,1.88,5.27,1.29,1.4,0.43,0.65,0.67,0.83,129.1997360501473,35.45727484156432
196807,울산광역시,31,울주군,31710,3.04,8.3,1.36,0.84,0.82,1.26,1.46,2.56,129.12132823647718,35.602259918679636
196810,울산광역시,31,울주군,31710,1.88,5.34,1.28,0.59,0.62,0.9,0.99,0.96,129.10040011228958,35.52493033707088
196811,울산광역시,31,울주군,31710,3.0,8.34,2.04,1.0,1.36,1.54,1.08,1.32,129.29034452622233,35.40495658053822
196812,울산광역시,31,울주군,31710,1.53,4.26,0.73,0.54,0.37,0.66,0.93,1.03,129.12049734231218,35.542773471341924
196813,울산광역시,31,울주군,31710,1.5,4.22,1.14,0.45,0.55,0.92,0.63,0.53,129.09241280057225,35.505171497387124
196817,울산광역시,31,울주군,31710,3.62,10.18,2.1,1.08,1.32,1.84,2.0,1.84,129.21987843505656,35.47780539840075
196818,울산광역시,31,울주군,31710,1.88,5.27,1.29,1.4,0.43,0.65,0.67,0.83,129.19530293897978,35.455516058295686
196819,울산광역시,31,울주군,31710,1.52,4.15,0.68,0.42,0.41,0.63,0.73,1.28,129.14118026221422,35.601171643470366
196822,울산광역시,31,울주군,31710,17.81,49.79,10.37,5.28,6.42,8.9,9.74,9.08,129.2208983371768,35.472386475948284
196824,울산광역시,31,울주군,31710,200.0,557.92,137.99,68.51,85.2,119.11,73.98,73.13,129.2422749578141,35.57222558742004
200420,울산광역시,31,동구,31170,148.37,287.79,64.12,52.57,42.35,51.0,51.22,26.53,129.42302483705538,35.499012384352426
200422,울산광역시,31,동구,31170,117.64,212.45,38.11,35.95,23.34,39.47,37.95,37.63,129.42703425221592,35.53862651319699
200423,울산광역시,31,동구,31170,33.26,61.13,13.37,9.91,8.24,9.8,13.92,5.89,129.42542046952687,35.50980086695388
200424,울산광역시,31,동구,31170,91.05,175.5,18.33,34.6,21.93,20.4,45.69,34.55,129.43097959174892,35.512439110644216
200425,울산광역시,31,중구,31110,182.38,309.92,51.66,43.34,36.56,48.66,61.4,68.3,129.31702146630138,35.55520492271921
200426,울산광역시,31,중구,31110,137.76,192.89,47.16,26.21,36.08,40.0,24.28,19.16,129.2750971647926,35.554755226440655
200427,울산광역시,31,동구,31170,2.04,5.34,0.82,0.63,0.23,0.89,1.23,1.54,129.4370942720858,35.48442282410192
200428,울산광역시,31,중구,31110,175.17,246.72,34.17,40.45,29.31,36.14,50.64,56.01,129.31147761870295,35.55346267407662
200429,울산광역시,31,중구,31110,101.48,193.22,30.35,29.1,20.99,34.54,43.13,35.11,129.33460760808458,35.551405472599235
200430,울산광역시,31,중구,31110,30.86,87.42,11.0,12.94,10.04,12.61,16.9,23.93,129.32028567279062,35.55246491640638
200431,울산광역시,31,동구,31170,4.02,5.35,0.46,0.98,0.9,0.75,1.15,1.11,129.43206579704244,35.51152479279934
200432,울산광역시,31,중구,31110,110.51,290.12,61.17,43.64,35.72,53.58,49.35,46.66,129.32483081452565,35.56052761048078
200433,울산광역시,31,동구,31170,11.64,31.86,4.08,3.78,2.52,3.72,6.54,11.22,129.4559629103551,35.55270225089933
200434,울산광역시,31,동구,31170,7.76,21.24,2.72,2.52,1.68,2.48,4.36,7.48,129.4549417246519,35.55722155927781
200435,울산광역시,31,동구,31170,6.46,10.66,1.47,1.92,1.3,1.4,2.12,2.45,129.42735320340523,35.49445413049973
200436,울산광역시,31,중구,31110,26.45,42.95,6.8,7.03,5.05,7.41,9.47,7.19,129.33572541392164,35.552294472997424
200437,울산광역시,31,중구,31110,176.06,228.7,50.74,36.2,37.87,38.97,39.97,24.95,129.34793215535785,35.55666534263191
200438,울산광역시,31,중구,31110,104.73,275.99,66.08,44.41,39.73,45.32,51.36,29.09,129.33696324302247,35.56039337345489
200439,울산광역시,31,중구,31110,73.45,251.38,55.89,39.14,38.26,49.48,44.36,24.25,129.34679904627555,35.55487522491681
200440,울산광역시,31,중구,31110,20.58,74.25,13.58,12.35,8.99,14.19,15.28,9.86,129.33691823855622,35.55768965784621
200441,울산광역시,31,중구,31110,11.74,10.68,3.14,1.14,1.82,2.4,1.0,1.18,129.26528467618144,35.562070154696364
200442,울산광역시,31,동구,31170,1.78,5.33,0.65,0.79,0.58,0.87,1.13,1.31,129.42492595778106,35.481863222356665
200443,울산광역시,31,동구,31170,234.0,792.19,284.06,90.65,177.23,167.08,51.46,21.71,129.42711425103218,35.543132547555544
200444,울산광역시,31,동구,31170,24.0,97.12,13.56,5.04,4.12,19.64,54.76,0.0,129.42567596777462,35.52422024350651
200445,울산광역시,31,중구,31110,32.8,42.64,11.04,4.64,6.96,8.56,6.48,4.96,129.2926998842031,35.55186310850286
200446,울산광역시,31,중구,31110,198.58,713.64,122.28,120.73,89.76,133.93,140.61,106.33,129.33802114559643,35.55767739518091
200447,울산광역시,31,동구,31170,156.0,564.4,145.58,72.69,66.64,128.09,129.57,21.83,129.42379028581948,35.542270528389366
200459,울산광역시,31,중구,31110,46.29,124.47,32.54,16.76,19.71,25.66,14.65,15.15,129.34488004938072,35.572023363907356
200460,울산광역시,31,중구,31110,132.33,236.91,57.14,35.53,29.83,46.45,42.96,25.0,129.33933446970374,35.57028243979601
200463,울산광역시,31,중구,31110,5.88,18.92,5.64,1.84,4.56,3.56,1.28,2.04,129.30315198663502,35.584201022710225
200466,울산광역시,31,중구,31110,13.23,31.5,7.59,5.6,4.15,6.12,4.62,3.42,129.3504107016063,35.572862795649115
200488,울산광역시,31,중구,31110,96.21,282.63,80.0,30.69,81.69,38.13,28.62,23.5,129.30735958164976,35.57153566540106
200490,울산광역시,31,중구,31110,71.92,218.96,87.41,14.09,55.97,53.06,7.27,1.16,129.3359652456302,35.56671429493539
200502,울산광역시,31,중구,31110,65.47,210.88,59.89,22.97,61.26,28.35,21.33,17.08,129.30844800252336,35.57062242194847
200513,울산광역시,31,중구,31110,141.0,433.95,184.45,19.42,132.01,98.07,0.0,0.0,129.33700825348276,35.563097087802696
200517,울산광역시,31,중구,31110,230.0,775.82,263.45,89.36,109.61,217.67,78.7,17.03,129.34790191028378,35.55486287271402
200605,울산광역시,31,남구,31140,19.62,47.97,11.7,7.74,11.52,9.99,5.13,1.89,129.3487475892291,35.53952950043312
200796,울산광역시,31,남구,31140,57.16,140.81,31.75,25.36,16.93,31.57,19.96,15.24,129.32112179409518,35.53623037069444
200797,울산광역시,31,남구,31140,62.36,170.46,32.16,29.81,24.43,33.06,25.9,25.1,129.32119586206184,35.54073660766527
200798,울산광역시,31,남구,31140,9.59,36.4,2.87,3.15,2.94,5.32,8.12,14.0,129.3540136545616,35.45924472084102
200799,울산광역시,31,남구,31140,4.11,15.6,1.23,1.35,1.26,2.28,3.48,6.0,129.31725295362742,35.50201908499089
200800,울산광역시,31,남구,31140,21.92,65.52,14.46,9.04,12.32,10.62,10.64,8.44,129.32010798268016,35.541649958827314
200803,울산광역시,31,남구,31140,2.74,10.4,0.82,0.9,0.84,1.52,2.32,4.0,129.34539675680247,35.47105971681242
200835,울산광역시,31,남구,31140,5.55,16.08,1.5,2.46,1.89,2.37,3.18,4.68,129.38449864682843,35.502165842781686
200836,울산광역시,31,남구,31140,2.92,11.0,0.86,1.14,0.96,1.32,2.26,4.46,129.30531925939633,35.51386750214027
200837,울산광역시,31,남구,31140,4.11,14.01,3.24,1.77,1.65,2.79,2.88,1.68,129.31964938778023,35.51371122516029
200844,울산광역시,31,남구,31140,133.57,133.75,30.35,36.13,34.21,27.18,5.1,0.78,129.26159348119538,35.53777071520005
200845,울산광역시,31,남구,31140,1.37,4.52,1.29,0.48,0.59,1.0,0.73,0.43,129.28781188888493,35.522168869196975
200848,울산광역시,31,남구,31140,8.22,27.6,6.9,3.12,3.12,5.76,5.28,3.42,129.31410837102177,35.51196902551774
200849,울산광역시,31,남구,31140,147.91,342.17,94.64,68.15,72.72,73.38,23.74,9.54,129.324355416683,35.5316877704125
200853,울산광역시,31,남구,31140,86.46,225.41,64.55,28.74,40.72,46.28,23.58,21.54,129.28043925175297,35.54388151945207
200859,울산광역시,31,남구,31140,16.44,39.9,9.2,5.15,5.22,7.11,7.12,6.1,129.32979366570675,35.5271207413106
200860,울산광역시,31,남구,31140,91.21,213.98,32.07,65.64,32.11,26.65,29.02,28.49,129.25277211963117,35.53786289683248
200861,울산광역시,31,남구,31140,41.1,67.84,11.72,17.62,8.61,10.53,10.46,8.9,129.260504948086,35.538683542222856
200874,울산광역시,31,남구,31140,56.47,148.22,27.92,25.04,13.17,30.39,37.93,13.77,129.31219783053598,35.530018142858374
200882,울산광역시,31,남구,31140,9.59,16.03,3.75,2.57,2.45,3.21,2.63,1.42,129.33310113914203,35.52708414574035
200883,울산광역시,31,남구,31140,70.8,181.69,30.94,29.85,26.13,32.25,33.38,29.14,129.33619898163448,35.51443003666729
200884,울산광역시,31,남구,31140,28.5,80.25,10.35,10.05,10.8,13.05,14.7,21.3,129.33971606808956,35.52701068261499
200885,울산광역시,31,남구,31140,79.91,165.5,30.13,23.92,18.86,30.02,30.39,32.18,129.33627383274106,35.518936262260944
200891,울산광역시,31,남구,31140,3.8,10.7,1.38,1.34,1.44,1.74,1.96,2.84,129.34306868194477,35.529677537651416
200898,울산광역시,31,남구,31140,4.11,14.01,3.24,1.77,1.65,2.79,2.88,1.68,129.32177998215613,35.509180775559614
200911,울산광역시,31,남구,31140,24.07,63.85,17.6,7.06,10.76,11.56,9.37,7.5,129.32642672367757,35.523552256545855
200915,울산광역시,31,남구,31140,4.36,10.66,2.6,1.72,2.56,2.22,1.14,0.42,129.34986537769117,35.54041837160798
200937,울산광역시,31,남구,31140,1.37,5.2,0.41,0.45,0.42,0.76,1.16,2.0,129.35621676183553,35.45921993206329
200940,울산광역시,31,남구,31140,4.11,13.71,3.45,1.57,2.17,2.33,2.02,2.17,129.320929294306,35.5245141381994
200941,울산광역시,31,남구,31140,1.46,5.5,0.43,0.57,0.48,0.66,1.13,2.23,129.3072457115153,35.49671968071941
200942,울산광역시,31,남구,31140,1.37,4.6,1.15,0.52,0.52,0.96,0.88,0.57,129.30975788749328,35.51562210832675
200946,울산광역시,31,남구,31140,325.0,948.48,364.55,65.13,281.19,183.02,45.76,8.83,129.32209102258474,35.5281070270708
200947,울산광역시,31,남구,31140,314.0,1069.39,245.32,182.14,71.65,305.59,246.28,18.41,129.31310905089308,35.518289832864006
200951,울산광역시,31,남구,31140,15.0,49.71,11.03,7.35,7.95,8.08,8.86,6.44,129.32238752127154,35.546131971143346
200955,울산광역시,31,남구,31140,118.0,377.68,125.94,39.99,51.83,108.58,38.94,12.4,129.32656052946584,35.53166348016041
207088,울산광역시,31,북구,31200,7.22,22.36,5.46,3.35,2.35,4.82,3.9,2.48,129.35558444686097,35.617874489064626
207089,울산광역시,31,북구,31200,78.94,130.54,24.38,34.22,17.78,23.58,21.7,8.88,129.38734004131342,35.539090714522686
207090,울산광역시,31,북구,31200,142.0,240.82,43.77,54.92,33.42,46.02,41.89,20.8,129.3852124374638,35.54362223584608
207091,울산광역시,31,북구,31200,6.18,10.62,1.28,1.86,1.44,2.06,2.3,1.68,129.37113881178,35.5591072776636
207092,울산광역시,31,북구,31200,3.26,10.18,3.44,1.44,2.42,1.62,0.36,0.9,129.34170384367192,35.645973444372274
207094,울산광역시,31,북구,31200,4.89,16.5,3.63,1.74,2.49,3.54,2.91,2.19,129.3701742760734,35.5672308734705
207095,울산광역시,31,북구,31200,3.9,10.64,1.84,1.7,1.38,1.24,1.92,2.56,129.3574866714844,35.599825107794466
207098,울산광역시,31,북구,31200,8.55,28.4,5.75,8.55,3.25,1.85,4.05,4.95,129.41791822417474,35.64690113786315
207100,울산광역시,31,북구,31200,13.22,43.0,2.76,4.18,3.38,8.14,10.5,14.04,129.42925932116785,35.60169756257791
207101,울산광역시,31,북구,31200,1.63,5.45,0.77,0.59,0.61,1.08,1.25,1.15,129.4387501645707,35.63854112247224
207102,울산광역시,31,북구,31200,3.27,5.37,0.74,0.79,0.63,1.05,1.09,1.07,129.37250356517026,35.5744155118959
207103,울산광역시,31,북구,31200,3.28,10.42,0.8,1.42,0.64,1.74,2.24,3.58,129.31021331187546,35.611166380796604
207104,울산광역시,31,북구,31200,11.41,39.69,10.29,5.81,4.2,8.96,6.58,3.85,129.35561493458084,35.61967693442855
207108,울산광역시,31,북구,31200,1.63,5.57,2.07,0.62,0.79,1.72,0.22,0.15,129.34167363887047,35.64417099651236
207109,울산광역시,31,북구,31200,218.0,655.91,295.06,23.49,235.64,101.72,0.0,0.0,129.33589758860248,35.62891164059914
207110,울산광역시,31,북구,31200,211.0,632.51,203.3,67.13,232.2,77.09,28.56,24.23,129.447191202882,35.61680661879138
208548,울산광역시,31,남구,31140,1.37,4.64,1.36,0.38,0.58,1.09,0.73,0.5,129.2868969541181,35.53389705955575
208603,울산광역시,31,북구,31200,1.63,5.24,0.66,0.53,0.49,0.89,1.08,1.59,129.43207799605432,35.63591665847321
208674,울산광역시,31,남구,31140,1.46,5.5,0.43,0.57,0.48,0.66,1.13,2.23,129.3083770945791,35.49851022348992
208675,울산광역시,31,북구,31200,1.63,5.4,1.56,0.72,0.94,1.12,0.59,0.47,129.354770229381,35.63501014660527
208676,울산광역시,31,울주군,31710,1.56,4.24,0.63,0.59,0.39,0.62,0.87,1.14,129.2860629427935,35.61953980856102
208677,울산광역시,31,울주군,31710,1.56,4.42,0.91,0.6,0.37,0.74,0.88,0.92,129.1272026176908,35.54902082766401
208678,울산광역시,31,울주군,31710,1.5,4.2,0.94,0.52,0.54,0.77,0.74,0.69,129.09828120469697,35.531259752708074
208679,울산광역시,31,울주군,31710,1.53,4.03,0.68,0.3,0.25,0.75,0.6,1.45,129.21607677839128,35.66353585828397
208680,울산광역시,31,울주군,31710,1.65,4.5,0.87,0.59,0.48,0.76,0.7,1.1,129.2219044459724,35.46606624990587
208681,울산광역시,31,울주군,31710,1.65,4.5,0.87,0.59,0.48,0.76,0.7,1.1,129.199441062231,35.43744616932017
208682,울산광역시,31,울주군,31710,1.52,4.21,0.7,0.37,0.33,0.76,0.84,1.21,129.1820937590837,35.531366760499026
208683,울산광역시,31,울주군,31710,1.61,4.41,0.5,0.54,0.51,0.52,1.1,1.24,129.13527954178414,35.574184817767645
208684,울산광역시,31,울주군,31710,1.52,4.08,0.31,0.39,0.2,0.51,0.95,1.72,129.16690374881648,35.70007990405193
208685,울산광역시,31,울주군,31710,1.52,4.08,0.31,0.39,0.2,0.51,0.95,1.72,129.18239948868677,35.701731101656144
211618,울산광역시,31,울주군,31710,26.52,31.98,8.34,3.84,5.1,6.96,4.62,3.12,129.31697282052178,35.48489522884802
211619,울산광역시,31,울주군,31710,3.0,8.32,2.76,0.44,1.9,1.62,1.08,0.52,129.2739170964928,35.4105399711984
211620,울산광역시,31,울주군,31710,3.12,8.48,1.26,1.18,0.78,1.24,1.74,2.28,129.29026041966495,35.60597377618638
211621,울산광역시,31,울주군,31710,49.5,141.53,46.53,15.75,22.82,36.54,9.54,10.35,129.27832079798029,35.41049333250369
211622,울산광역시,31,울주군,31710,4.5,12.63,3.51,1.32,2.01,2.49,1.62,1.68,129.25411391257623,35.553173003046886
211623,울산광역시,31,울주군,31710,15.0,42.66,14.1,4.56,7.18,10.7,3.46,2.66,129.27940744293036,35.40958036621634
211624,울산광역시,31,울주군,31710,22.51,59.41,15.27,7.17,9.96,10.99,8.3,7.72,129.10827955362635,35.53657664743611
211625,울산광역시,31,울주군,31710,1.56,4.42,0.91,0.6,0.37,0.74,0.88,0.92,129.1216378870878,35.54546713360163
211626,울산광역시,31,울주군,31710,3.01,5.35,1.28,0.9,0.7,0.9,0.92,0.65,129.12061050274892,35.55088529513915
211630,울산광역시,31,울주군,31710,1.5,4.16,1.07,0.5,0.7,0.77,0.58,0.54,129.1093698226736,35.53566516266319
211631,울산광역시,31,울주군,31710,10.64,28.91,4.83,4.83,3.15,4.41,5.74,5.95,129.11505843589916,35.548232610217916
211632,울산광역시,31,울주군,31710,3.0,8.24,1.4,1.06,0.58,1.58,1.52,2.1,129.07615245030453,35.60808149862006
211633,울산광역시,31,울주군,31710,1.55,4.3,0.66,0.51,0.55,0.83,0.81,0.94,129.2543070929812,35.636100692308226
211634,울산광역시,31,울주군,31710,1.52,4.23,0.41,0.34,0.5,0.7,1.05,1.23,129.27093883810346,35.64043294955913
211636,울산광역시,31,울주군,31710,1.5,4.18,0.83,0.21,0.45,0.81,0.8,1.08,129.07635829225808,35.623403885872925
211637,울산광역시,31,울주군,31710,1.5,4.11,1.13,0.82,0.79,0.75,0.34,0.28,129.08576256104615,35.50252737324572
211638,울산광역시,31,울주군,31710,1.56,4.24,0.63,0.59,0.39,0.62,0.87,1.14,129.29052159538676,35.62219622565155
211639,울산광역시,31,울주군,31710,10.5,28.84,4.9,3.71,2.03,5.53,5.32,7.35,129.0793421804737,35.59903862239219
211640,울산광역시,31,울주군,31710,3.06,8.06,1.36,0.6,0.5,1.5,1.2,2.9,129.22517438156478,35.680570050664976
211642,울산광역시,31,울주군,31710,10.52,23.14,5.93,2.84,3.82,4.27,3.26,3.02,129.11608616613998,35.54281448745256
211644,울산광역시,31,울주군,31710,6.0,16.72,2.4,1.04,1.24,3.12,4.2,4.72,129.0822028994267,35.5656600010702
211645,울산광역시,31,울주군,31710,1.53,4.19,0.67,0.46,0.34,0.7,0.86,1.16,129.22128244817773,35.6427507264391
211646,울산광역시,31,울주군,31710,1.5,4.18,0.83,0.21,0.45,0.81,0.8,1.08,129.08578863667154,35.6674886190975
211650,울산광역시,31,울주군,31710,33.6,88.57,23.44,8.63,11.95,20.01,14.49,10.05,129.30836682196997,35.430002257905365
211655,울산광역시,31,울주군,31710,1.5,4.12,0.7,0.53,0.29,0.79,0.76,1.05,129.08484787446275,35.59808762244344
211656,울산광역시,31,울주군,31710,1.53,4.19,0.67,0.46,0.34,0.7,0.86,1.16,129.21017304907127,35.63835609556931
211657,울산광역시,31,울주군,31710,1.53,4.19,0.67,0.46,0.34,0.7,0.86,1.16,129.20905537019834,35.63746593876308
211660,울산광역시,31,울주군,31710,3.04,8.16,0.62,0.78,0.4,1.02,1.9,3.44,129.1655621399937,35.68386763751228
211662,울산광역시,31,울주군,31710,26.5,76.2,16.07,10.69,8.6,14.19,14.6,12.05,129.12625141948965,35.559846890201364
211663,울산광역시,31,울주군,31710,6.0,16.36,2.64,1.32,1.04,3.2,2.84,5.32,129.33202751781832,35.39548876534652
211666,울산광역시,31,울주군,31710,6.0,16.28,3.84,1.72,2.32,2.76,2.24,3.4,129.17125149525114,35.54409278856756
211667,울산광역시,31,울주군,31710,1.5,4.06,1.02,0.43,0.65,0.74,0.46,0.76,129.11886947034213,35.584254345685814
211669,울산광역시,31,울주군,31710,1.5,4.19,0.65,0.66,0.4,0.6,0.83,1.05,129.16102412079195,35.446837063385566
